time_us,ax,ay,az,gx,gy,gz
0,0.988805,0.296881,10.647015,3.492058,-1.730438,-1.920350
4000,0.785298,0.313640,10.630256,2.789768,-1.104484,-1.920350
8000,0.665588,0.215478,10.532093,1.476791,-1.470896,-1.844014
12000,0.632069,0.239420,10.591949,0.438623,-2.112118,-1.676075
16000,0.617704,0.181959,10.752359,-0.706415,-2.860209,-1.202793
20000,0.684742,0.119710,10.884041,-0.981224,-2.982346,-1.034854
24000,0.732626,0.220267,10.972627,-1.301835,-3.577766,-0.729510
28000,0.804452,0.198719,11.346122,-0.828552,-3.257156,-0.729510
32000,0.802058,0.191536,11.362882,-0.355270,-2.692270,-1.141724
36000,0.723049,0.198719,11.401189,0.163814,-1.699904,-1.477602
40000,0.620098,0.146046,11.396400,0.911905,-1.302957,-1.080655
44000,0.526724,0.167594,11.401189,1.415722,-0.890743,-1.218060
48000,0.548272,0.177171,11.326968,1.629462,-0.280056,-1.385999
52000,0.548272,0.131681,11.238382,1.721066,-0.570133,-1.065388
56000,0.574608,0.117316,11.303026,1.766867,-0.860209,-0.866915
60000,0.648829,0.208296,11.432313,1.827936,-1.180820,-0.973785
64000,0.620098,0.112527,11.429919,2.194348,-1.776240,-0.989052
68000,0.651223,0.205901,11.370064,2.560760,-2.020514,-1.019587
72000,0.682347,0.181959,11.391612,3.354653,-2.218988,-1.370732
76000,0.763750,0.158017,11.444284,4.041677,-2.112118,-1.691342
80000,0.667982,0.158017,11.461043,4.438623,-2.005247,-2.332564
84000,0.483629,0.201113,11.482592,5.354653,-2.325858,-2.256228
88000,0.469264,0.181959,11.389217,5.812669,-2.539598,-1.660808
92000,0.529119,0.229843,11.336545,6.423356,-3.028148,-1.859281
96000,0.541090,0.122104,11.221623,6.637096,-2.554866,-1.798213
100000,0.620098,0.191536,11.070788,6.576027,-2.264789,-1.553938
104000,0.478840,0.126893,10.960655,6.209615,-2.646469,-1.385999
108000,0.531513,0.169988,10.771513,5.751600,-3.440362,-1.156991
112000,0.514753,0.201113,10.764331,5.110379,-3.730438,-0.821113
116000,0.536301,0.191536,10.690110,4.514959,-3.944179,-0.973785
120000,0.553061,0.227449,10.716447,3.919539,-4.310591,-0.760045
124000,0.553061,0.260968,10.888829,3.721066,-4.478529,-0.546304
128000,0.663194,0.275333,10.831368,3.675264,-4.203721,-0.561571
132000,0.713472,0.217872,10.773908,3.385188,-3.302957,-0.576838
136000,0.708684,0.253785,10.800244,3.537859,-2.615934,-0.698976
140000,0.672771,0.265756,10.884041,3.263050,-2.234255,-0.958518
144000,0.622492,0.330400,10.805033,3.095111,-1.669369,-0.882182
148000,0.660800,0.378284,10.836157,3.201982,-1.348759,-0.866915
152000,0.646434,0.325611,10.802638,2.743967,-0.967079,-0.897449
156000,0.593762,0.332794,10.752359,2.835569,-0.677003,-0.790579
160000,0.591368,0.299275,10.764331,2.438623,-0.844942,-0.866915
164000,0.581791,0.344765,10.821792,1.843203,-1.241889,-0.683709
168000,0.500388,0.237026,10.819398,1.507325,-2.386927,-0.469968
172000,0.538695,0.332794,10.773908,1.171447,-3.394560,-0.225693
176000,0.603339,0.287304,10.893618,0.743966,-4.280056,0.018581
180000,0.617704,0.301669,10.852917,0.682898,-4.509064,-0.179892
184000,0.517148,0.296881,11.015722,0.789768,-4.936545,-0.118823
188000,0.572214,0.330400,11.104307,0.881371,-5.302957,0.094917
192000,0.550666,0.349553,11.171345,1.247783,-5.226621,0.155986
196000,0.550666,0.337582,11.164163,1.797401,-5.257155,0.354459
200000,0.660800,0.289698,11.176133,2.011142,-4.661736,0.522398
204000,0.749385,0.361524,11.010934,2.255417,-4.325858,0.003314
208000,0.837971,0.387861,10.982203,2.026409,-4.264789,-0.195159
212000,0.730232,0.371101,11.051635,1.950073,-3.944179,-0.469968
216000,0.648829,0.407014,11.154586,2.285951,-4.447995,-0.240961
220000,0.708684,0.445322,11.140221,2.576027,-4.661736,-0.286762
224000,0.763750,0.421380,11.104307,2.621829,-3.593034,-0.592106
228000,0.823605,0.442927,11.058818,2.545493,-2.844942,-0.927984
232000,0.701501,0.399832,11.013328,2.438623,-2.432728,-1.248594
236000,0.615310,0.335188,11.025299,2.743967,-2.371660,-1.370732
240000,0.459687,0.349553,10.967838,2.148547,-2.738072,-0.989052
244000,0.536301,0.349553,11.080365,1.995875,-3.012881,-0.622640
248000,0.572214,0.318429,11.025299,2.148547,-2.967079,-0.561571
252000,0.553061,0.244209,11.066000,2.331753,-3.104484,-0.240961
256000,0.500388,0.330400,11.030087,2.011142,-3.883110,-0.225693
260000,0.524330,0.244209,11.185710,2.362287,-5.089217,0.125452
264000,0.550666,0.263362,11.322180,2.453890,-6.509064,0.293391
268000,0.684742,0.193930,11.245565,2.805035,-7.379293,0.247589
