time_us,ax,ay,az,gx,gy,gz
0,0.967257,0.342371,11.147403,4.881371,-1.745705,1.591100
4000,0.713472,0.375890,11.073183,4.576027,-2.188453,1.591100
8000,0.732626,0.426168,11.025299,4.301219,-3.165553,1.911711
12000,0.854730,0.435745,10.975020,4.041677,-3.333492,1.926978
16000,0.912191,0.445322,10.972627,4.041677,-3.501430,1.896444
20000,0.938527,0.442927,10.867282,3.690531,-3.425095,1.896444
24000,0.988805,0.505177,10.943896,3.476791,-3.547232,2.049116
28000,0.912191,0.548272,10.996569,3.568394,-4.432728,2.033848
32000,1.103727,0.519542,11.247959,3.827936,-5.516697,1.926978
36000,1.295263,0.536301,11.370064,4.759233,-6.142652,1.804841
40000,1.405396,0.440533,11.286267,5.797401,-6.142652,1.117818
44000,1.355118,0.447716,11.056423,5.736333,-6.295323,0.446062
48000,1.285686,0.409408,11.054029,5.659997,-7.119751,-0.225693
52000,1.223437,0.363919,11.312603,6.392821,-9.043416,-0.912716
56000,1.266533,0.435745,11.365275,6.774501,-9.654102,-1.660808
60000,1.302446,0.311246,11.391612,7.843203,-8.814408,-2.195159
64000,1.053449,0.380678,11.300632,8.163814,-7.562499,-2.286762
68000,1.010353,0.337582,11.166556,8.911905,-6.829675,-2.210426
72000,1.024718,0.380678,11.061212,9.171448,-6.173186,-1.935617
76000,0.986411,0.390255,10.783484,8.270684,-5.318224,-1.813480
80000,0.962469,0.469264,10.670957,7.659997,-5.196087,-1.737144
84000,0.837971,0.478840,10.742783,6.774501,-5.577766,-1.202793
88000,0.792481,0.474052,10.745177,6.270684,-5.776239,-0.668442
92000,0.847547,0.476446,10.931925,5.843203,-4.600667,0.018581
96000,0.833182,0.541090,10.654198,5.079844,-4.325858,0.537665
100000,1.156399,0.339977,11.130644,5.690531,-0.402194,0.232322
104000,0.988805,0.519542,10.790668,5.400455,1.597806,-0.088289
108000,0.809240,0.457293,11.020511,5.751600,1.185592,0.476597
112000,0.749385,0.186748,10.869676,3.583661,1.887883,0.736139
116000,0.873884,0.287304,10.728417,3.843203,-0.035782,0.446062
120000,0.739808,0.356736,10.771513,2.805035,-1.638835,0.537665
124000,0.636858,0.397437,10.702082,2.408089,-3.577766,0.934612
128000,0.761356,0.418985,10.802638,1.766867,-5.394560,0.858276
132000,0.897826,0.280122,10.996569,1.904272,-5.898377,1.163620
136000,0.924162,0.339977,11.030087,2.011142,-6.066316,1.026215
140000,0.845153,0.318429,10.975020,2.087478,-6.493797,0.812474
144000,0.723049,0.349553,10.915166,2.224883,-7.699903,0.965146
148000,0.711078,0.452504,10.824186,2.331753,-9.073950,1.423162
152000,0.742203,0.629675,10.658986,1.812669,-11.043416,1.575833
156000,0.706290,0.344765,11.147403,3.217249,-13.073950,2.491864
160000,1.058237,0.500388,11.010934,3.293585,-13.760973,2.110184
164000,1.201889,0.452504,11.075577,3.614195,-11.715171,1.621635
168000,1.259350,0.464475,11.068395,3.690531,-9.302958,0.675070
172000,1.108515,0.438139,11.044453,3.919539,-7.272423,0.323925
176000,1.029507,0.423774,10.828975,4.896638,-5.547232,0.354459
180000,1.118092,0.488417,10.517728,4.469157,-3.226621,0.339192
184000,1.211466,0.430956,10.256760,3.492058,-1.302957,0.140719
188000,1.367089,0.486023,10.108319,1.950073,-0.753339,-0.332564
192000,1.347936,0.497994,10.261548,0.789768,-0.509064,-0.668442
196000,1.244985,0.486023,10.359711,0.011142,-1.073950,-0.851648
200000,1.314417,0.483629,10.553641,-0.477408,-1.989980,-0.637907
204000,1.419762,0.509965,10.565612,-0.569010,-1.531965,-0.790579
208000,1.379060,0.469264,10.510546,-0.721682,-0.127385,-0.958518
212000,1.254562,0.447716,10.517728,-0.874354,1.429867,-1.309663
216000,1.216254,0.493206,10.551247,-0.767484,1.567272,-1.233327
220000,1.187524,0.505177,10.637438,-0.889621,1.170325,-1.187526
224000,1.055843,0.536301,10.819398,-0.614812,0.406966,-1.370732
228000,0.952892,0.519542,10.881647,-0.126262,-0.142652,-0.882182
232000,0.816423,0.509965,10.862494,0.102745,-0.218988,-0.531037
236000,0.811634,0.445322,10.826580,0.194348,-0.127385,-0.057755
240000,0.732626,0.416591,10.826580,0.285951,-0.371659,0.323925
244000,0.837971,0.476446,10.984597,0.591295,-1.394560,0.995681
248000,0.974440,0.450110,11.046846,0.927172,-2.768606,0.949879
252000,1.072602,0.390255,10.910378,0.988241,-2.875476,0.888810
256000,1.110910,0.371101,10.881647,0.728699,-2.570133,0.171253
260000,1.060631,0.354342,10.879252,0.453890,-2.127385,0.079650
