time_us,ax,ay,az,gx,gy,gz
0,0.555455,0.064643,11.200075,3.751600,-0.188453,0.827742
4000,0.612916,0.062249,10.982203,3.843203,0.422234,1.133085
8000,0.591368,0.088585,10.910378,3.598928,1.048188,1.316291
12000,0.555455,0.071826,10.965444,3.736333,1.170325,1.362093
16000,0.555455,0.119710,10.922348,3.614195,0.803913,1.514765
20000,0.658405,0.071826,10.927136,3.308852,-0.173186,1.575833
24000,0.746991,0.031125,10.948685,2.957707,-0.768606,1.301024
28000,0.864307,0.031125,10.869676,2.591295,-1.501431,0.873543
32000,0.794875,-0.023942,10.879252,2.469157,-2.234255,0.094917
36000,0.737414,0.000000,11.032481,2.560760,-3.012881,-0.011953
40000,0.749385,0.057461,11.032481,2.652363,-3.989980,-0.103556
44000,0.761356,0.074220,11.214440,3.293585,-4.417461,-0.408900
48000,0.653617,-0.057461,11.140221,3.568394,-4.295324,-0.592106
52000,0.581791,-0.043096,11.056423,3.659997,-3.364026,-0.408900
56000,0.524330,-0.004788,11.020511,3.827936,-3.104484,-0.225693
60000,0.512359,0.047884,10.943896,4.148547,-2.371660,0.018581
64000,0.490811,-0.028730,10.850522,3.934806,-2.249522,0.186520
68000,0.478840,0.038307,10.828975,3.476791,-2.310591,0.232322
72000,0.505177,0.031125,10.848128,3.171447,-2.982346,0.354459
76000,0.600945,0.021548,10.814610,2.988241,-3.165553,0.354459
80000,0.596156,0.002394,10.807426,3.095111,-3.180820,0.430795
84000,0.557849,0.052672,10.898406,3.140913,-2.814408,0.629268
88000,0.588974,0.045490,10.805033,3.140913,-2.402194,0.751406
92000,0.723049,-0.016759,10.749966,2.911905,-1.470896,0.949879
96000,0.713472,0.045490,10.658986,2.514959,-0.646469,0.980413
100000,0.612916,0.059855,10.587160,1.965340,0.010020,1.133085
104000,0.560243,0.011971,10.522516,1.354653,0.269562,1.392627
108000,0.687136,-0.112527,10.639832,0.545493,0.101623,1.636902
112000,0.653617,-0.076614,10.726024,0.194348,0.162692,1.560566
116000,0.665588,-0.047884,10.862494,0.026409,-0.157919,1.804841
120000,0.732626,-0.071826,10.958261,0.499691,-0.234255,1.896444
124000,0.787692,-0.114922,11.063606,1.110379,-0.173186,1.530032
128000,0.828394,-0.134075,10.955867,1.721066,-0.341125,1.575833
132000,0.691924,-0.155623,11.137826,2.056943,-0.493797,1.530032
136000,0.735020,-0.241814,11.219229,2.957707,-0.402194,1.285757
140000,0.684742,-0.287304,11.049241,3.049310,-0.264789,1.102551
144000,0.732626,-0.251391,11.092337,3.079844,-0.173186,1.056749
148000,0.723049,-0.311246,11.109096,3.140913,0.116890,1.010948
152000,0.667982,-0.253785,11.037270,2.988241,0.666508,1.117818
156000,0.653617,-0.213084,11.171345,3.232516,0.010020,1.362093
160000,0.821211,-0.244209,11.274296,3.583661,-0.173186,1.682703
164000,0.890643,-0.198719,11.188105,4.056943,-0.020514,1.530032
168000,1.082179,-0.237026,11.118672,4.148547,0.208493,1.331558
172000,1.249773,-0.251391,11.094730,4.148547,1.048188,0.415528
176000,1.194707,-0.272939,11.111490,4.072211,1.429867,-0.286762
180000,1.139640,-0.241814,11.075577,4.347020,1.368798,-0.897449
184000,1.134852,-0.354342,11.044453,4.194348,1.017653,-1.050121
188000,1.211466,-0.351948,11.015722,4.438623,1.765745,-1.874548
192000,1.043872,-0.462081,11.010934,4.026409,2.468035,-1.859281
196000,0.936133,-0.497994,11.094730,3.950073,3.246661,-2.118823
200000,0.735020,-0.574608,11.190498,3.583661,2.834447,-1.813480
204000,0.718261,-0.615310,11.267113,3.568394,2.422234,-1.553938
208000,0.691924,-0.787692,11.283873,3.797401,2.590173,-1.508136
212000,0.615310,-0.881066,11.214440,3.568394,3.399333,-1.248594
216000,0.440533,-0.916979,11.298238,3.461524,3.826814,-0.882182
220000,0.325611,-1.091756,11.269507,2.866104,4.315363,-0.103556
224000,0.280122,-1.118092,11.326968,2.591295,4.574905,0.491864
228000,0.270545,-1.168370,11.314998,2.087478,5.139791,1.407894
232000,0.205901,-1.228225,11.382035,1.690531,6.269562,1.988047
236000,0.217872,-1.173159,11.482592,1.369921,7.460402,2.843009
240000,0.332794,-1.280898,11.408371,1.278317,8.727577,3.606368
244000,0.718261,-1.288081,11.573571,1.339386,10.803913,3.575833
248000,0.828394,-1.256956,11.638214,2.179081,13.475668,3.178887
252000,0.799663,-1.326388,11.585542,2.698165,15.887882,3.026215
256000,0.737414,-1.307234,11.396400,3.064577,17.048187,3.209421
260000,0.687136,-1.273715,11.530476,3.522592,17.826813,3.270490
264000,0.763750,-1.240196,11.561600,4.270684,18.025288,3.545299
268000,0.912191,-1.156399,11.674128,5.736333,19.078722,3.667437
272000,1.017536,-1.240196,11.516110,6.728699,20.666508,3.682703
276000,1.120486,-1.240196,11.463438,7.919539,22.788645,3.621635
280000,1.288081,-1.233014,11.353305,9.201982,25.735210,3.423162
284000,1.350330,-1.221043,11.176133,9.904272,27.658875,2.659803
288000,1.544260,-1.244985,10.831368,10.514958,28.956585,1.988047
292000,1.613692,-1.197101,10.730812,10.774501,29.216125,0.919345
296000,1.477222,-1.199495,10.575189,10.698165,29.277195,-0.103556
300000,1.379060,-1.187524,10.474632,10.881371,29.155058,-0.897449
304000,1.338359,-1.146823,10.393229,11.003509,28.758112,-1.324930
308000,1.352724,-1.142034,10.323798,11.064577,29.124523,-1.645541
312000,1.386243,-1.163582,10.172963,10.713432,29.735210,-2.317297
316000,1.237802,-1.108515,9.837775,10.102745,28.941317,-2.821113
320000,1.039083,-1.012747,9.861717,9.354653,26.895515,-2.531037
324000,0.866701,-0.964863,9.684546,8.270684,23.277195,-2.225693
328000,0.957681,-0.979228,9.648633,7.476791,20.177958,-1.874548
332000,1.051055,-0.998382,9.672575,6.423356,17.826813,-2.439434
336000,1.077391,-1.034295,9.674969,5.553127,16.147425,-2.363098
340000,0.852336,-0.938527,9.667787,4.637096,14.254294,-2.332564
344000,0.768539,-0.897826,9.832987,4.255417,12.330630,-1.782945
348000,0.921768,-0.952892,9.911995,4.056943,10.574905,-1.462335
352000,1.077391,-1.000776,10.089166,3.263050,9.429867,-1.401266
356000,1.067814,-1.130063,10.208876,2.606562,7.979486,-2.195159
360000,1.103727,-1.154005,10.563218,2.774501,5.292463,-2.637907
364000,1.103727,-1.216254,10.833763,3.064577,1.811547,-3.279129
368000,1.027112,-1.292869,11.044453,3.629463,-1.211354,-4.240961
372000,0.902614,-1.388637,11.279084,4.774501,-3.852576,-4.805846
376000,0.785298,-1.362301,11.382035,5.690531,-6.386927,-5.706609
380000,0.701501,-1.465251,11.484985,7.263050,-6.829675,-6.134090
384000,0.514753,-1.434127,11.532869,8.255417,-5.959445,-6.378365
388000,0.347159,-1.527501,11.336545,9.476790,-4.478529,-6.363098
392000,0.275333,-1.549049,11.202470,10.072210,-1.623568,-5.966151
396000,0.330400,-1.541866,11.018116,10.499692,2.147424,-5.844014
400000,0.524330,-1.515530,10.948685,10.331753,6.391699,-5.462335
404000,0.588974,-1.508347,10.704475,10.362287,9.506203,-5.248594
408000,0.782904,-1.470040,10.395624,9.705798,11.719943,-5.248594
412000,0.924162,-1.632846,10.103531,9.156180,13.032920,-5.508136
