time_us,ax,ay,az,gx,gy,gz
0,0.457293,0.059855,10.587160,3.018775,0.620707,-0.103556
4000,0.421380,0.062249,10.582372,2.560760,0.422234,0.384994
8000,0.524330,0.040701,10.678140,2.560760,-0.280056,0.552933
12000,0.672771,0.079009,10.752359,2.408089,-0.646469,0.339192
16000,0.852336,0.126893,10.807426,2.560760,-0.524331,0.049116
20000,1.060631,0.095768,10.757148,2.713432,-0.051049,-0.561571
24000,1.156399,0.095768,10.716447,2.728699,0.391699,-1.462335
28000,1.137246,0.093374,10.678140,2.591295,0.635974,-1.966151
32000,0.962469,0.098162,10.718841,2.484425,0.010020,-2.897449
36000,0.857124,0.059855,10.797850,2.591295,-0.371659,-3.065388
40000,0.718261,0.100556,10.690110,2.805035,-1.196087,-3.324930
44000,0.804452,-0.023942,10.776301,2.896638,-0.967079,-3.294396
48000,0.794875,0.004788,10.714052,2.820302,-0.096850,-3.615006
52000,0.758962,-0.088585,10.771513,2.667631,0.742844,-3.523403
56000,0.723049,-0.086191,10.606314,2.270684,1.200860,-3.676075
60000,0.610521,-0.090980,10.632649,1.461524,0.971852,-3.828747
64000,0.497994,-0.105345,10.637438,0.728699,0.284829,-3.584472
68000,0.375890,-0.117316,10.637438,0.148546,0.071089,-3.187526
72000,0.275333,-0.205901,10.716447,-0.523209,-0.051049,-2.653174
76000,0.239420,-0.193930,10.718841,-0.538476,-0.127385,-1.828747
80000,0.335188,-0.201113,10.797850,-0.721682,0.193226,-1.034854
84000,0.390255,-0.280122,10.826580,-1.194965,0.559638,-0.561571
88000,0.502782,-0.304064,10.821792,-1.591912,0.468035,-0.378365
92000,0.593762,-0.253785,10.785878,-2.049927,0.300096,-0.500503
96000,0.560243,-0.289698,10.905589,-2.401072,-0.234255,-0.592106
100000,0.505177,-0.251391,11.156980,-2.019392,-1.730438,-0.851648
104000,0.502782,-0.289698,11.291056,-1.500308,-3.150285,-0.714243
108000,0.495600,-0.244209,11.549629,-0.462140,-5.012881,-0.317297
112000,0.627281,-0.251391,11.403583,1.018775,-5.837308,-0.698976
116000,0.672771,-0.260968,11.324574,1.583661,-7.257155,-0.393632
120000,0.687136,-0.179565,11.228806,2.240149,-8.386927,-0.592106
124000,0.691924,-0.162806,11.046846,2.576027,-9.348759,-0.760045
128000,0.723049,-0.184354,11.097125,2.850837,-9.806774,-1.034854
132000,0.742203,-0.213084,11.073183,2.835569,-9.852576,-1.111190
136000,0.785298,-0.217872,10.984597,2.682898,-8.951813,-1.523403
140000,0.708684,-0.229843,10.924743,2.469157,-7.364026,-1.676075
144000,0.629675,-0.270545,10.931925,2.469157,-5.822041,-1.828747
148000,0.476446,-0.246603,10.955867,2.056943,-4.799140,-1.660808
152000,0.385466,-0.251391,11.034876,2.011142,-3.745705,-1.370732
156000,0.469264,-0.256180,11.003751,1.843203,-2.280056,-0.897449
160000,0.454898,-0.272939,10.864887,1.629462,-1.089217,-0.469968
164000,0.596156,-0.299275,10.699687,1.034043,0.162692,-0.179892
168000,0.610521,-0.248997,10.771513,0.621829,0.681776,-0.622640
172000,0.464475,-0.172383,10.790668,0.072211,0.345898,-0.256228
176000,0.421380,-0.198719,10.917560,-0.172064,-0.844942,-0.118823
180000,0.402226,-0.167594,10.934319,-0.049927,-1.501431,0.217055
184000,0.679953,-0.265756,11.061212,0.347020,-1.989980,0.201787
188000,0.426168,-0.079009,11.307815,0.377554,-1.913644,0.552933
192000,0.890643,-0.251391,11.484985,2.026409,-2.722805,0.797207
196000,0.445322,0.074220,10.819398,3.156180,-1.257156,0.339192
200000,0.318429,-0.193930,11.286267,1.324119,-4.264789,0.446062
204000,0.251391,-0.193930,10.927136,2.484425,-9.379293,1.346826
208000,0.964863,-0.318429,11.413159,1.201982,-10.661736,1.377360
212000,0.924162,-0.378284,11.331757,2.224883,-8.203721,-0.317297
216000,0.502782,-0.383072,11.185710,2.056943,-8.615934,-0.393632
