time_us,ax,ay,az,gx,gy,gz
0,0.857124,0.165200,10.721235,0.209615,-2.677003,0.766673
4000,0.936133,0.239420,10.716447,0.056943,-3.135018,0.919345
8000,1.046266,0.318429,10.769119,-0.233133,-3.104484,0.537665
12000,1.120486,0.210690,10.836157,-0.889621,-2.967079,0.110184
16000,1.015141,0.227449,10.960655,-1.118629,-2.814408,-0.347831
20000,0.797269,0.241814,11.037270,-0.828552,-3.165553,-0.240961
24000,0.723049,0.277727,11.101913,-0.660614,-3.364026,0.491864
28000,0.790087,0.323217,11.094730,-0.340003,-3.486163,0.904078
32000,0.876278,0.205901,11.085154,-0.172064,-2.447995,0.873543
36000,0.902614,0.292093,11.216835,0.362287,-1.241889,0.965146
40000,0.818817,0.263362,11.279084,0.820302,-0.860209,1.056749
44000,0.905008,0.282516,11.324574,1.721066,-0.478530,1.209421
48000,1.070208,0.272939,11.209652,2.270684,0.834447,1.087284
52000,1.041478,0.229843,11.013328,2.423356,2.483302,1.041482
56000,0.995988,0.213084,10.982203,2.591295,3.338264,0.858276
60000,0.967257,0.131681,10.884041,2.377554,3.246661,0.720871
64000,0.972046,0.160412,10.982203,2.148547,2.712310,0.858276
68000,1.031901,0.124498,10.898406,2.087478,1.948951,0.736139
72000,1.149217,0.122104,10.924743,1.904272,0.819180,0.461329
76000,1.187524,0.095768,11.020511,1.889004,0.025287,0.262856
80000,1.122881,0.045490,11.006145,1.583661,-1.257156,-0.317297
84000,0.816423,0.090980,11.056423,1.507325,-2.539598,-0.637907
88000,0.735020,0.114922,11.188105,1.522592,-4.157919,-0.469968
92000,0.943315,0.129287,11.180922,1.858470,-4.218988,0.003314
96000,0.943315,0.107739,11.128249,2.209615,-3.196087,-0.195159
100000,0.857124,0.067038,11.173739,2.255417,-1.058682,-0.424167
104000,0.723049,0.088585,11.271901,2.698165,0.452768,-0.408900
108000,0.732626,0.102951,11.200075,3.125646,0.895516,0.049116
112000,0.818817,0.002394,11.164163,3.507325,1.139791,0.293391
116000,0.811634,-0.009577,10.996569,3.278317,1.475669,0.384994
120000,0.787692,-0.026336,10.953473,3.186715,0.880249,-0.027220
124000,0.679953,0.002394,10.963050,2.774501,-0.264789,0.400261
128000,0.469264,-0.026336,10.907983,2.789768,-2.722805,1.026215
132000,0.572214,-0.019154,10.948685,2.377554,-4.218988,1.453696
136000,0.754174,0.002394,11.056423,2.499691,-4.677003,1.926978
140000,0.866701,-0.047884,11.185710,2.774501,-4.402194,2.171253
144000,0.976834,-0.064643,11.216835,3.201982,-4.203721,2.049116
148000,1.063026,0.004788,11.233594,3.705798,-3.470896,1.774307
152000,1.142034,0.002394,11.334151,4.026409,-3.180820,1.392627
156000,1.034295,-0.074220,11.058818,4.514959,-3.119751,1.178887
160000,0.873884,-0.081403,10.905589,4.698165,-3.226621,1.392627
164000,0.804452,-0.074220,10.785878,4.530226,-3.043415,1.591100
168000,0.960075,-0.023942,10.673351,4.011142,-3.501430,1.514765
172000,1.168370,-0.016759,10.644621,3.522592,-4.188453,1.530032
176000,1.319205,0.007183,10.603919,2.972974,-4.677003,1.041482
180000,1.462857,0.071826,10.472239,1.950073,-4.600667,0.155986
184000,1.249773,0.040701,10.532093,1.598928,-4.585400,-0.195159
188000,1.101333,0.102951,10.517728,1.186714,-4.997613,-0.134090
192000,1.017536,0.114922,10.635044,1.430989,-4.677003,0.049116
196000,1.048660,0.071826,10.527305,1.461524,-3.913644,0.247589
200000,1.096544,0.074220,10.457873,0.560760,-3.425095,0.384994
204000,1.201889,0.035913,10.503363,0.148546,-2.844942,0.354459
208000,1.268927,0.019154,10.529699,-0.309469,-2.432728,-0.057755
212000,1.276109,-0.004788,10.553641,-1.133896,-2.371660,-0.500503
216000,1.098939,-0.031125,10.790668,-1.439240,-2.875476,-0.225693
220000,1.017536,0.002394,10.986992,-1.027026,-4.096850,0.079650
224000,1.127669,-0.033519,11.125855,-0.416339,-4.310591,-0.210426
228000,1.139640,-0.138864,11.149797,0.545493,-4.982347,0.003314
232000,1.189918,-0.201113,11.128249,0.988241,-4.707537,-0.225693
236000,1.264138,-0.251391,11.133038,1.217249,-4.661736,-0.805846
240000,1.185130,-0.284910,11.219229,1.430989,-4.844942,-1.263861
244000,1.039083,-0.313640,11.295844,1.553127,-5.776239,-1.080655
248000,0.964863,-0.349553,11.300632,1.782134,-6.539598,-1.080655
252000,0.909797,-0.368707,11.233594,2.026409,-6.554865,-0.714243
256000,0.768539,-0.483629,11.168951,1.950073,-6.173186,-0.439434
260000,0.785298,-0.421380,11.271901,1.965340,-5.486163,0.201787
264000,0.885855,-0.423774,11.405977,2.163814,-4.646469,0.201787
268000,0.895431,-0.500388,11.556811,2.682898,-3.883110,0.507131
272000,1.058237,-0.462081,11.501745,3.339386,-2.234255,0.507131
276000,1.197101,-0.474052,11.425131,4.072211,-0.066316,0.003314
280000,1.108515,-0.577003,11.161768,3.873737,2.208493,-0.332564
284000,0.881066,-0.615310,11.128249,3.430989,3.582539,-0.546304
288000,0.567426,-0.579397,11.022904,3.140913,3.384066,0.049116
292000,0.509965,-0.526724,11.058818,2.988241,2.071089,0.858276
296000,0.660800,-0.615310,11.183316,2.728699,0.834447,1.820108
300000,0.746991,-0.593762,11.156980,2.362287,0.880249,2.461329
304000,0.931344,-0.567426,11.307815,2.484425,1.353531,2.568200
308000,1.130063,-0.620098,11.338940,2.560760,1.261928,2.293390
312000,1.098939,-0.514753,11.343728,2.698165,1.277195,2.079650
316000,1.098939,-0.608127,11.255142,2.682898,1.368798,1.804841
320000,1.204283,-0.517148,11.161768,2.469157,1.093989,1.163620
324000,1.309628,-0.581791,11.180922,2.270684,0.422234,0.644536
328000,1.204283,-0.572214,11.221623,2.240149,-0.432728,0.171253
332000,1.426944,-0.588974,11.226412,1.736333,-1.638835,-0.393632
336000,1.738190,-0.627281,11.324574,1.843203,-1.165553,-1.920350
340000,1.551443,-0.553061,11.365275,1.614195,-0.509064,-2.775312
344000,1.149217,-0.718261,11.264719,1.598928,-0.997614,-3.248594
348000,0.912191,-0.653617,11.288661,1.492058,-2.570133,-2.805846
352000,0.893037,-0.732626,11.427525,1.889004,-4.310591,-2.378365
356000,0.900220,-0.761356,11.480197,1.934806,-5.699903,-2.164625
360000,0.991199,-0.912191,11.755530,2.087478,-6.997613,-1.966151
364000,0.888249,-0.816423,11.908759,2.805035,-6.906011,-1.660808
368000,0.933739,-0.967257,12.028469,3.476791,-6.203721,-1.218060
372000,1.053449,-1.015141,11.939884,4.194348,-5.440361,-1.050121
376000,1.156399,-1.034295,11.865664,4.560760,-4.509064,-1.156991
380000,1.134852,-0.993594,11.925519,4.957707,-3.989980,-1.584472
384000,0.926556,-0.912191,12.050017,5.049310,-4.234255,-1.706609
388000,0.816423,-0.924162,12.150574,5.766867,-4.585400,-1.752411
392000,0.847547,-0.993594,12.090718,6.469157,-4.234255,-1.141724
396000,0.962469,-0.912191,12.088325,7.629462,-2.570133,-0.821113
400000,0.945710,-1.007959,12.014104,8.331753,-1.211354,-0.485235
404000,0.928950,-1.015141,11.930307,9.278317,-0.188453,-0.118823
408000,0.687136,-1.041478,11.798626,9.308852,-0.829675,0.552933
412000,0.581791,-1.142034,11.635820,9.339386,-1.974713,1.270490
416000,0.672771,-1.163582,11.535264,8.972974,-3.226621,2.079650
420000,0.780510,-1.273715,11.413159,8.576028,-3.654102,2.369726
424000,0.916979,-1.285686,11.350910,8.087478,-3.654102,2.430795
428000,0.938527,-1.233014,11.520899,8.041677,-3.913644,2.384994
432000,0.770933,-1.173159,11.626244,8.102745,-3.730438,2.446062
436000,0.737414,-1.295263,11.726800,8.637096,-3.608301,2.873543
440000,0.787692,-1.316811,11.908759,9.766868,-2.661736,3.133085
444000,0.912191,-1.249773,11.944673,11.278317,-0.967079,3.316291
