time_us,ax,ay,az,gx,gy,gz
0,1.070208,0.651223,10.874464,3.186715,-0.722805,0.461329
4000,1.127669,0.577003,10.836157,3.095111,-0.386927,-0.179892
8000,1.000776,0.569820,10.843340,2.743967,-0.203721,-0.271495
12000,0.948104,0.598550,10.836157,2.728699,0.086356,-0.286762
16000,0.907402,0.584185,10.900801,3.018775,0.819180,-0.164625
20000,0.950498,0.579397,10.778696,3.140913,1.338264,0.049116
24000,0.912191,0.596156,10.824186,3.430989,1.277195,0.033849
28000,1.041478,0.605733,10.651803,3.476791,0.819180,-0.011953
32000,1.182736,0.675165,10.716447,3.125646,0.300096,0.033849
36000,1.192312,0.603339,10.589554,2.896638,-0.432728,-0.363098
40000,1.206678,0.706290,10.512939,2.423356,-0.493797,-0.469968
44000,1.256956,0.739808,10.412383,1.705798,-1.089217,-0.653174
48000,1.252167,0.588974,10.374076,1.385188,-1.379293,-0.821113
52000,1.242591,0.567426,10.551247,1.034043,-1.501431,-1.340197
56000,1.266533,0.545878,10.716447,0.988241,-2.020514,-1.370732
60000,1.333570,0.565032,10.893618,1.140913,-2.005247,-1.385999
64000,1.189918,0.553061,10.924743,1.644730,-2.264789,-1.645541
68000,1.221043,0.526724,11.008539,2.118012,-2.234255,-1.828747
72000,1.015141,0.481235,10.812215,2.362287,-2.005247,-1.889816
76000,0.940921,0.409408,10.776301,1.904272,-1.928911,-1.844014
80000,0.780510,0.404620,10.833763,1.812669,-2.112118,-1.660808
84000,0.715866,0.402226,10.943896,1.492058,-2.234255,-1.584472
88000,0.672771,0.409408,11.075577,1.354653,-2.341125,-1.172258
92000,0.766145,0.359130,11.128249,1.659997,-2.432728,-0.760045
96000,0.926556,0.351948,11.137826,2.072211,-1.333492,-0.973785
100000,0.974440,0.371101,11.176133,2.560760,-0.127385,-1.141724
104000,0.792481,0.304064,11.061212,2.759233,0.742844,-1.111190
108000,0.562637,0.399832,10.951078,2.591295,0.177959,-0.668442
112000,0.541090,0.361524,10.872070,2.835569,-0.936545,-0.027220
116000,0.610521,0.347159,10.740389,2.759233,-2.127385,0.339192
120000,0.976834,0.442927,10.747571,2.179081,-2.203721,0.812474
124000,1.051055,0.339977,10.661380,1.950073,-2.325858,0.583467
128000,1.010353,0.447716,10.795456,1.553127,-2.142652,0.476597
132000,0.952892,0.349553,10.776301,1.201982,-2.707537,0.827742
136000,0.897826,0.368707,10.888829,1.324119,-3.501430,0.980413
140000,1.007959,0.330400,10.884041,1.324119,-4.112117,1.194154
144000,1.031901,0.328006,10.862494,1.751600,-3.791507,1.117818
148000,1.000776,0.277727,10.943896,1.827936,-3.028148,1.362093
152000,0.902614,0.299275,10.845734,2.118012,-1.944179,1.392627
156000,0.931344,0.301669,10.802638,2.041676,-1.333492,1.636902
160000,1.010353,0.232238,10.800244,1.995875,-0.890743,1.988047
164000,1.039083,0.215478,10.809821,1.797401,-0.509064,2.018581
168000,1.060631,0.177171,10.716447,1.476791,-0.570133,2.201787
172000,1.051055,0.196325,10.793061,1.156180,-0.722805,2.568200
176000,1.113304,0.095768,10.730812,1.049310,-1.776240,2.614001
180000,1.223437,0.090980,10.726024,0.560760,-1.898377,2.461329
184000,1.326388,0.040701,10.802638,-0.187331,-2.661736,2.308658
188000,1.285686,-0.009577,10.917560,-0.446873,-3.974713,2.125452
192000,1.244985,0.000000,11.135432,-0.523209,-4.814407,1.881177
196000,1.357512,0.031125,11.257536,-0.110996,-5.440361,1.606368
200000,1.410185,-0.040701,11.245565,0.545493,-5.318224,1.667436
204000,1.544260,-0.016759,11.219229,1.110379,-4.722805,1.438429
208000,1.532289,-0.162806,11.185710,1.476791,-5.073949,0.843009
212000,1.448492,-0.174777,11.176133,1.476791,-6.386927,0.369726
216000,1.407791,-0.260968,11.267113,1.415722,-8.173186,0.186520
220000,1.455675,-0.301669,11.425131,2.011142,-10.035782,-0.118823
224000,1.455675,-0.385466,11.334151,2.438623,-10.218988,-0.744777
228000,1.417367,-0.533907,11.291056,2.988241,-8.814408,-0.714243
232000,1.316811,-0.555455,11.343728,3.110379,-8.005247,-0.698976
236000,1.175553,-0.720655,11.195287,3.232516,-6.906011,-0.729510
240000,1.072602,-0.770933,11.224017,2.637096,-6.386927,-0.485235
244000,0.876278,-0.833182,11.307815,1.919539,-6.173186,-0.347831
248000,0.814029,-0.900220,11.389217,1.675264,-5.913644,0.430795
252000,0.785298,-0.964863,11.437101,1.217249,-4.738071,0.888810
256000,0.811634,-1.036689,11.566388,0.881371,-2.814408,1.362093
260000,0.787692,-0.976834,11.635820,1.079844,-0.982347,1.957513
264000,0.735020,-1.113304,11.784261,1.369921,0.620707,2.843009
268000,0.837971,-1.082179,11.774684,1.873737,1.994753,3.316291
272000,0.988805,-1.156399,11.602302,1.766867,3.322997,3.407894
276000,1.017536,-1.149217,11.587936,1.766867,3.643608,3.438429
280000,1.031901,-1.134852,11.468226,1.644730,3.277195,3.270490
284000,1.007959,-1.216254,11.477803,0.972974,2.315363,3.133085
288000,0.905008,-1.146823,11.415554,0.713432,0.880249,3.178887
292000,0.816423,-1.319205,11.506534,0.713432,-0.127385,3.606368
296000,0.651223,-1.314417,11.499351,0.499691,-1.104484,4.262856
300000,0.579397,-1.319205,11.513716,0.728699,-2.035782,4.919345
304000,0.615310,-1.395820,11.590330,0.316485,-2.386927,5.713238
308000,0.761356,-1.446098,11.573571,0.072211,-2.967079,6.094917
312000,0.799663,-1.534683,11.779472,0.041676,-4.157919,6.507131
316000,0.837971,-1.525106,12.085930,0.911905,-5.608301,7.056749
320000,0.988805,-1.577779,12.234370,2.530226,-6.554865,7.545299
324000,1.273715,-1.649605,12.272678,4.102745,-6.264789,7.804841
328000,1.491588,-1.781286,12.054806,5.614195,-5.089217,7.377360
332000,1.374272,-1.824382,11.918336,6.514959,-3.425095,6.873543
336000,1.268927,-1.867477,11.918336,7.247783,-3.241888,6.675070
340000,1.235408,-1.893813,11.915942,8.652364,-4.325858,6.720871
344000,1.479617,-1.975216,11.789049,9.690532,-4.707537,6.293391
348000,1.520318,-2.066196,11.444284,9.919538,-3.608301,6.278123
352000,1.503559,-2.205060,11.204864,9.843203,-3.287690,6.140719
356000,1.244985,-2.250550,11.051635,9.415722,-4.402194,6.217055
360000,1.017536,-2.334347,11.034876,8.530226,-7.058682,6.522398
364000,0.991199,-2.363077,11.051635,8.133280,-10.157920,7.331559
368000,0.948104,-2.207454,10.991780,7.614195,-12.661736,7.881176
372000,1.074997,-2.205060,10.984597,7.263050,-14.234255,8.186520
376000,1.278504,-2.114080,11.034876,6.911905,-14.554866,8.552932
380000,1.350330,-2.111686,11.082760,6.484425,-13.867843,8.247588
384000,1.189918,-2.003947,11.348516,6.041677,-12.631202,8.094917
388000,1.084573,-1.771709,11.607090,6.240149,-11.883110,8.262856
392000,1.091756,-1.589750,11.889606,7.522593,-9.913645,8.781940
396000,1.271321,-1.482011,11.920731,9.293585,-5.944179,9.362092
400000,1.441309,-1.474828,11.698070,10.301218,-1.196087,9.438428
404000,1.656788,-1.407791,11.568783,11.049310,2.315363,9.362092
408000,1.661576,-1.414973,11.473015,11.201982,3.552005,8.812474
412000,1.663970,-1.259350,11.621455,10.988241,2.803913,7.896444
416000,1.623269,-1.300052,11.889606,11.553126,-0.661736,7.850643
420000,1.740585,-1.312023,12.131420,12.408089,-3.776240,7.239955
424000,1.836353,-1.302446,12.349293,13.461523,-6.371659,6.858276
428000,1.862689,-1.357512,12.643779,15.293585,-8.554866,6.339192
432000,1.845930,-1.367089,12.868834,17.812670,-12.157920,5.865910
436000,2.149993,-1.340753,13.096283,20.606562,-16.585400,4.797207
440000,2.449268,-1.398214,13.048399,23.293585,-19.852575,2.858276
444000,2.655170,-1.510741,12.782643,25.980608,-21.730438,0.629268
448000,2.808398,-1.568202,12.471396,27.690533,-22.310591,-2.439434
452000,2.691083,-1.592144,11.980585,28.285952,-22.661736,-5.126457
456000,2.212242,-1.618480,11.722012,28.041677,-23.272423,-7.538671
460000,1.651999,-1.505953,11.484985,27.812670,-23.791508,-9.111190
464000,1.347936,-1.558625,11.324574,27.293585,-24.478531,-9.721877
468000,1.271321,-1.448492,11.039664,26.499693,-22.982347,-9.569205
472000,1.189918,-1.460463,10.694899,25.492058,-19.073950,-9.798213
476000,0.924162,-1.412579,10.309433,24.362288,-14.463263,-9.431801
480000,0.509965,-1.355118,9.957485,22.484425,-11.073950,-8.805846
484000,0.126893,-1.345541,9.799467,20.224884,-9.547233,-7.279129
488000,-0.062249,-1.367089,9.603143,17.904272,-7.974713,-5.844014
492000,0.007183,-1.300052,9.710882,15.247783,-6.066316,-4.622640
496000,-0.158017,-1.237802,10.184934,13.125646,-3.593034,-3.492869
500000,-0.280122,-1.125275,10.730812,12.423355,-2.234255,-1.935617
504000,-0.088585,-1.007959,11.020511,13.079844,-0.020514,-0.347831
508000,0.337582,-0.916979,11.152191,13.889005,4.101623,1.133085
512000,0.651223,-0.847547,11.066000,14.377554,8.147424,1.484230
516000,1.101333,-0.854730,10.864887,14.850837,11.155058,0.843009
520000,1.412579,-0.756568,10.647015,14.637096,12.590172,-0.683709
524000,1.565808,-0.624887,10.240001,13.889005,12.345898,-2.378365
528000,1.695095,-0.385466,10.010158,12.805035,9.964218,-4.317297
532000,1.778892,-0.213084,10.034100,12.102745,6.376432,-6.714243
536000,1.766921,0.021548,9.892841,11.583661,2.315363,-8.454701
540000,1.525106,0.102951,9.952697,11.598928,-0.997614,-10.164625
544000,1.218649,0.225055,10.000581,11.980607,-5.287690,-10.943251
548000,0.924162,0.217872,9.974244,12.148546,-9.715171,-11.019587
552000,1.007959,0.301669,9.749189,11.797401,-14.127385,-11.095922
556000,0.833182,0.313640,9.813833,11.659997,-18.371660,-11.416533
560000,0.737414,0.404620,9.921572,11.614196,-21.913645,-11.767678
564000,0.703895,0.502782,10.108319,11.476790,-23.791508,-11.920350
568000,0.565032,0.399832,10.046070,11.751600,-22.921278,-11.859282
572000,0.232238,0.304064,9.964667,11.553126,-20.936544,-10.958518
576000,0.052672,0.304064,9.938332,10.606562,-18.982347,-10.179893
580000,0.016759,0.409408,10.151415,9.751600,-17.822042,-9.553938
584000,0.055067,0.442927,10.125079,9.125646,-16.020514,-8.744778
588000,0.043096,0.524330,10.046070,7.934806,-14.707538,-8.256227
592000,0.023942,0.730232,10.168175,7.461524,-13.379293,-7.691342
596000,0.107739,0.802058,10.220847,7.430989,-11.180820,-6.989052
600000,0.059855,0.905008,10.072407,7.629462,-8.356393,-6.042487
604000,0.055067,1.000776,9.832987,7.018775,-6.615934,-5.218060
608000,0.287304,0.943315,9.583989,6.194348,-6.600667,-4.622640
612000,0.644040,0.881066,9.334992,4.087478,-7.211354,-4.882182
616000,0.799663,0.876278,9.102755,1.079844,-7.501431,-5.950884
620000,0.746991,0.919373,8.987833,-2.233133,-8.799141,-6.958518
624000,0.708684,1.173159,8.990228,-5.530843,-11.425095,-7.508136
628000,0.869095,1.278504,9.287108,-7.683515,-12.600668,-7.767678
632000,1.065420,1.288081,9.416395,-8.935423,-11.241889,-8.378366
636000,1.230620,1.335965,9.258378,-10.294202,-7.501431,-8.744778
640000,1.482011,1.388637,9.306262,-12.553744,-5.196087,-9.447068
644000,1.929727,1.539472,9.619903,-13.622445,-3.730438,-10.973785
648000,2.480393,1.831564,9.897630,-13.836186,-1.486163,-13.004320
652000,2.626439,1.946486,10.007763,-13.347636,0.697043,-15.676076
656000,2.614468,1.999158,9.950302,-12.507943,2.849715,-17.630274
660000,2.607286,2.099715,10.110714,-12.126264,3.750478,-19.263861
664000,2.758120,2.075773,10.347740,-11.286569,4.193226,-20.683708
668000,2.817975,2.111686,10.362105,-10.553743,3.613073,-22.744778
672000,2.808398,2.030283,10.400413,-10.462141,1.872615,-24.958517
676000,2.729390,2.109292,10.259154,-11.317102,-0.646469,-26.408899
680000,2.724602,2.260126,10.369287,-11.836186,-3.760972,-27.798212
684000,2.774880,2.339135,10.558430,-12.187331,-5.180820,-29.523403
688000,2.334347,2.348712,10.433931,-12.920156,-5.928911,-30.561571
692000,1.865083,2.442086,10.383653,-13.637713,-7.135018,-30.561571
696000,1.632846,2.595315,10.259154,-15.103362,-7.562499,-29.737143
700000,1.821988,2.621651,10.168175,-16.721682,-5.791507,-29.385998
704000,1.951274,2.647987,9.804255,-18.920155,-3.318224,-29.263861
708000,2.006341,2.748544,9.854534,-21.851452,-1.104484,-29.385998
712000,1.960851,2.918532,10.225636,-24.141529,-0.768606,-29.523403
716000,1.956063,3.064578,10.886436,-24.599545,-1.608301,-29.889814
720000,2.181118,3.236961,11.451467,-23.072826,0.055821,-30.164623
724000,2.633622,3.019088,11.039664,-21.668247,4.269562,-30.775311
728000,2.975993,2.865860,10.407595,-22.004124,10.330630,-32.408901
732000,2.820370,2.940080,10.295067,-23.912521,13.781012,-34.454700
736000,2.114080,3.105280,10.819398,-24.630079,12.559638,-36.149357
740000,1.707066,3.205836,11.037270,-23.622444,6.239028,-37.080654
744000,1.812411,3.263297,10.960655,-22.920155,1.979486,-36.668442
748000,2.161964,3.248932,10.529699,-22.706415,0.910783,-36.943249
752000,2.229002,3.232172,10.412383,-23.347635,2.437501,-37.844013
756000,1.807622,3.251326,10.369287,-24.630079,0.895516,-38.332561
760000,1.221043,3.349488,10.728417,-25.637712,-4.906011,-38.302029
764000,1.137246,3.354277,10.912771,-26.172064,-11.989981,-37.889816
768000,1.125275,3.337517,10.963050,-26.553743,-15.699904,-37.355465
772000,0.957681,3.301604,11.247959,-26.675880,-17.287691,-36.592106
776000,0.816423,3.447650,11.753136,-25.561377,-17.822042,-35.355465
780000,0.754174,3.490746,12.227188,-23.546110,-17.501431,-33.721874
784000,0.723049,3.497929,12.186486,-20.889620,-16.615934,-31.767677
788000,0.902614,3.414132,12.093113,-19.149162,-15.287690,-30.592106
792000,1.271321,3.450045,12.191275,-17.225498,-14.371660,-29.905083
796000,1.553837,3.500323,12.490550,-15.332370,-13.150286,-29.767677
800000,1.795651,3.464410,12.682086,-12.691148,-12.478530,-29.828747
804000,1.970428,3.517082,12.710816,-10.065194,-12.234255,-30.179892
808000,2.243367,3.464410,12.495338,-7.179698,-11.104485,-30.958517
812000,2.152387,3.397372,12.222400,-4.614813,-9.180820,-31.905083
816000,1.869871,3.392584,12.026075,-3.332370,-8.432729,-31.859282
820000,1.388637,3.469198,11.865664,-2.462140,-9.333492,-31.492868
824000,1.228225,3.557784,11.674128,-1.744583,-11.165553,-29.905083
828000,1.187524,3.428497,11.511322,-1.149163,-11.028149,-28.592106
832000,1.252167,3.550601,11.195287,-0.996492,-9.699904,-26.882181
836000,1.168370,3.330335,11.020511,-2.507942,-6.707537,-25.095922
840000,1.173159,3.136404,11.233594,-2.049927,-5.577766,-22.958517
