time_us,ax,ay,az,gx,gy,gz
0,0.067038,1.338359,10.441113,-4.446874,-6.707537,-6.500503
4000,0.035913,1.359907,10.608707,-4.523210,-6.860209,-6.683709
8000,-0.102951,1.350330,10.709264,-3.698782,-6.280056,-6.744777
12000,-0.158017,1.350330,10.589554,-3.011759,-4.951812,-6.332563
16000,-0.191536,1.367089,10.556035,-2.385804,-2.157919,-5.721877
20000,-0.308852,1.395820,10.606314,-2.110996,0.055821,-5.111189
24000,-0.397437,1.470040,10.568007,-2.080461,2.116890,-4.134090
28000,-0.407014,1.340753,10.668563,-2.156797,3.628341,-3.065388
32000,-0.380678,1.359907,10.670957,-2.034660,4.697043,-1.874548
36000,-0.349553,1.347936,10.706870,-2.477408,5.979486,-0.805846
40000,-0.148441,1.381454,10.745177,-2.706415,7.292463,-0.363098
44000,-0.081403,1.414973,10.919954,-2.721682,8.254294,0.079650
48000,-0.090980,1.393425,11.073183,-2.721682,8.040554,0.171253
52000,-0.086191,1.398214,11.140221,-2.065194,7.414600,0.293391
56000,0.009577,1.292869,11.240777,-1.301835,7.017653,0.201787
60000,-0.028730,1.321599,11.214440,-0.324736,6.773379,-0.057755
64000,0.004788,1.261744,11.293449,0.179081,5.979486,-0.057755
68000,0.052672,1.273715,11.291056,0.530226,4.987119,-0.256228
72000,0.112527,1.343147,11.305421,0.682898,3.139791,-0.668442
76000,0.193930,1.395820,11.291056,0.331753,1.063455,-1.218060
80000,0.287304,1.434127,11.219229,0.072211,-1.593034,-1.874548
84000,0.189142,1.345541,11.231200,-0.584278,-3.577766,-2.515770
88000,0.260968,1.589750,11.276690,0.133279,-5.440361,-2.973785
92000,0.203507,1.199495,11.130644,-0.507942,-7.302957,-4.531037
96000,-0.052672,1.479617,11.015722,-0.324736,-6.707537,-4.195159
100000,-0.043096,1.647211,10.836157,-0.401072,-6.936545,-3.874548
104000,-0.067038,1.544260,10.627861,-2.507942,-6.203721,-4.118823
108000,-0.169988,1.323994,11.391612,-1.103362,-7.837308,-3.691342
112000,-0.069432,1.465251,11.063606,-0.843820,-8.875477,-3.920350
116000,0.114922,1.774103,10.563218,-1.927789,-7.425095,-3.889816
120000,-0.098162,1.520318,10.721235,-1.668247,-6.402194,-4.011953
124000,-0.325611,1.594538,10.790668,-1.408705,-5.974713,-3.477602
128000,-0.318429,1.584962,10.893618,-1.133896,-6.096850,-2.454701
132000,-0.215478,1.570596,10.809821,-0.660614,-5.043415,-2.240961
136000,-0.117316,1.699883,10.773908,-0.553744,-3.623568,-1.691342
140000,-0.074220,1.596933,10.817003,-0.095728,-3.898377,-1.431800
144000,-0.126893,1.575385,10.761936,-0.340003,-4.112117,-1.019587
148000,-0.162806,1.699883,10.651803,0.026409,-4.081583,-0.561571
152000,-0.177171,1.632846,10.627861,-0.004125,-4.051049,-0.179892
156000,-0.158017,1.541866,10.654198,0.041676,-3.501430,0.293391
160000,-0.138864,1.546654,10.759542,-0.141530,-3.196087,0.507131
164000,-0.093374,1.707066,10.716447,0.041676,-3.196087,1.438429
168000,-0.126893,1.728614,10.757148,0.331753,-4.860209,1.789574
172000,-0.059855,1.556231,10.682928,0.026409,-5.913644,1.972780
176000,0.052672,1.589750,10.467450,-1.194965,-6.325858,2.339192
180000,0.134075,1.462857,10.443508,-1.881988,-6.631201,2.033848
184000,0.222661,1.534683,10.467450,-2.950690,-6.646469,1.728505
188000,0.162806,1.534683,10.670957,-3.423972,-6.310591,1.331558
192000,0.035913,1.508347,10.819398,-3.332370,-5.547232,1.117818
196000,-0.105345,1.599327,10.817003,-2.798018,-4.142652,1.346826
200000,-0.074220,1.561020,10.903194,-2.141530,-1.516698,1.728505
204000,-0.359130,1.592144,11.271901,0.255417,0.651241,2.965146
208000,-0.313640,1.513135,11.255142,1.690531,2.300096,3.972780
212000,-0.155623,1.594538,11.288661,2.988241,4.132157,5.331559
216000,-0.045490,1.553837,11.386824,4.240149,4.177959,5.957513
220000,0.071826,1.561020,11.171345,4.805035,4.208493,6.446063
224000,0.260968,1.383849,11.061212,4.820302,3.277195,6.140719
228000,0.438139,1.331176,10.922348,5.140913,2.773379,5.743773
232000,0.574608,1.266533,10.589554,3.507325,2.239028,5.270490
236000,0.696713,1.316811,10.534488,1.827936,1.796279,3.988047
240000,0.713472,1.362301,10.800244,0.728699,0.025287,3.056749
244000,0.859518,1.261744,10.953473,-0.874354,-1.730438,1.530032
248000,0.828394,1.256956,11.049241,-1.256034,-2.417461,0.155986
252000,0.706290,1.235408,11.212047,-1.027026,-2.677003,-0.851648
256000,0.742203,1.247379,11.286267,-0.630080,-2.509064,-1.889816
260000,0.605733,1.309628,11.310209,0.423356,-1.944179,-2.240961
264000,0.553061,1.393425,11.226412,1.354653,-1.455629,-2.958518
268000,0.450110,1.350330,11.250354,1.751600,-1.547232,-3.599739
272000,0.366313,1.491588,11.010934,2.240149,-1.486163,-4.057755
276000,0.232238,1.434127,11.125855,2.148547,-1.822041,-4.408900
280000,0.033519,1.448492,11.032481,1.583661,-2.478530,-4.195159
284000,0.023942,1.666364,10.900801,1.064577,-2.982346,-3.508136
288000,-0.114922,1.589750,10.838552,0.514959,-3.684637,-2.851648
292000,-0.136469,1.623269,10.778696,0.118012,-4.570133,-1.981419
296000,-0.035913,1.759738,10.625467,-0.630080,-5.776239,-1.080655
300000,0.043096,1.709460,10.505757,-1.668247,-6.463263,-0.790579
304000,0.100556,1.663970,10.596737,-2.141530,-6.982347,-0.469968
308000,0.225055,1.656788,10.556035,-3.133896,-7.318224,-0.592106
312000,0.301669,1.778892,10.515334,-3.637713,-8.112118,-0.775312
316000,0.402226,1.774103,10.627861,-3.897255,-8.035782,-1.401266
320000,0.368707,1.742979,10.517728,-4.248401,-7.516697,-2.179892
324000,0.363919,1.740585,10.541670,-4.126263,-6.447995,-2.836380
328000,0.220267,1.855506,10.608707,-4.004126,-4.844942,-3.248594
332000,0.119710,1.980005,10.735600,-3.897255,-3.684637,-3.630274
336000,-0.007183,2.018312,10.994174,-3.332370,-3.180820,-3.218060
340000,-0.105345,2.114080,11.003751,-2.614812,-3.318224,-3.218060
344000,-0.265756,2.128445,11.104307,-1.820919,-3.196087,-2.897449
348000,-0.354342,2.205060,11.101913,-0.874354,-3.257156,-2.286762
352000,-0.335188,2.334347,10.893618,-0.141530,-2.814408,-1.279129
356000,-0.356736,2.401384,10.936713,0.331753,-2.554866,-0.454701
