time_us,ax,ay,az,gx,gy,gz
0,0.153229,0.665588,10.953473,1.950073,1.826814,-3.782945
4000,-0.016759,0.766145,10.833763,2.056943,1.490936,-3.752411
8000,-0.126893,0.768539,10.721235,1.721066,0.513837,-3.004319
12000,-0.131681,0.790087,10.637438,1.430989,-0.417461,-2.454701
16000,-0.114922,0.768539,10.718841,0.866104,-0.127385,-2.057755
20000,-0.043096,0.816423,10.716447,0.347020,-0.906011,-2.042487
24000,-0.184354,0.799663,10.819398,0.041676,-1.577766,-1.370732
28000,-0.160412,0.823605,10.872070,0.118012,-3.180820,-1.248594
32000,-0.047884,0.758962,10.958261,0.301218,-3.486163,-1.187526
36000,-0.052672,0.792481,10.881647,0.423356,-2.600667,-1.034854
40000,-0.035913,0.720655,10.872070,0.377554,-1.654102,-0.882182
44000,0.038307,0.725443,10.972627,0.957707,-1.028148,-0.744777
48000,0.000000,0.746991,10.955867,1.201982,-0.722805,-1.294396
52000,0.057461,0.823605,10.845734,1.446256,-0.615934,-1.340197
56000,-0.026336,0.751779,10.876859,0.957707,-0.799140,-1.385999
60000,-0.040701,0.770933,10.922348,0.560760,-1.196087,-1.462335
64000,-0.009577,0.778116,11.008539,0.331753,-1.272423,-1.401266
68000,0.000000,0.763750,11.077971,0.576027,-1.257156,-1.309663
72000,0.007183,0.727837,11.042058,0.866104,-0.631201,-1.584472
76000,-0.004788,0.775721,10.970232,1.079844,0.345898,-1.477602
80000,-0.026336,0.766145,10.900801,1.186714,1.368798,-1.263861
84000,-0.023942,0.770933,10.881647,0.621829,1.979486,-1.370732
88000,-0.023942,0.749385,10.965444,0.209615,1.643608,-1.477602
92000,-0.026336,0.737414,11.111490,0.041676,0.406966,-1.706609
96000,-0.052672,0.768539,11.104307,0.209615,-0.432728,-2.240961
100000,-0.126893,0.742203,11.073183,0.163814,-0.295324,-2.317297
104000,-0.306458,0.754174,11.030087,0.270684,0.452768,-2.118823
108000,-0.399832,0.770933,11.025299,0.255417,1.078722,-1.645541
112000,-0.395043,0.809240,11.097125,0.499691,1.216127,-1.050121
116000,-0.462081,0.763750,11.061212,0.576027,0.376432,-0.531037
