time_us,ax,ay,az,gx,gy,gz
0,-0.799663,-0.842759,10.874464,5.201982,-2.707537,0.293391
4000,-0.732626,-0.837971,10.833763,5.156180,-3.058682,0.400261
8000,-0.667982,-0.840365,10.793061,5.079844,-2.997614,0.354459
12000,-0.617704,-0.751779,10.771513,4.637096,-2.478530,0.232322
16000,-0.610521,-0.833182,10.773908,4.392821,-1.974713,0.491864
20000,-0.660800,-0.866701,10.788273,3.934806,-1.928911,0.110184
24000,-0.727837,-0.878672,10.745177,3.797401,-1.944179,0.140719
28000,-0.864307,-0.854730,10.709264,3.736333,-2.310591,0.339192
32000,-0.837971,-0.878672,10.790668,3.308852,-2.829675,0.537665
36000,-0.770933,-0.826000,10.716447,3.278317,-2.463263,1.087284
40000,-0.656011,-0.866701,10.819398,3.278317,-1.806774,1.194154
44000,-0.579397,-0.914585,10.675745,3.430989,-0.402194,1.255223
48000,-0.677559,-0.866701,10.730812,3.369921,0.529104,0.888810
52000,-0.711078,-0.849942,10.773908,3.079844,0.742844,0.934612
56000,-0.780510,-0.933739,10.812215,2.896638,0.193226,1.041482
60000,-0.823605,-0.897826,10.737994,2.591295,0.116890,0.858276
64000,-0.866701,-0.960075,10.833763,2.209615,-0.005247,0.995681
68000,-0.792481,-0.864307,10.948685,2.240149,0.345898,1.530032
72000,-0.770933,-0.919373,11.200075,2.621829,0.819180,1.423162
76000,-0.758962,-0.924162,11.135432,3.446256,1.353531,1.301024
80000,-0.854730,-0.905008,11.006145,3.934806,1.475669,1.514765
84000,-0.955287,-0.890643,10.994174,4.453890,1.155058,1.850642
88000,-0.854730,-0.914585,10.970232,4.362287,0.101623,1.988047
92000,-0.744597,-0.897826,10.826580,4.056943,-0.722805,1.728505
96000,-0.735020,-0.926556,10.802638,3.904272,-1.440362,1.514765
100000,-0.814029,-0.842759,10.747571,3.553127,-1.837308,1.010948
104000,-0.885855,-0.833182,10.673351,3.415722,-2.035782,1.026215
108000,-0.871489,-0.883460,10.737994,3.125646,-1.791507,0.995681
112000,-0.921768,-0.888249,10.649409,2.881371,-1.012881,1.041482
116000,-0.969652,-0.881066,10.745177,3.095111,-0.646469,1.484230
120000,-1.113304,-0.888249,10.658986,2.896638,-0.631201,1.957513
124000,-1.194707,-0.916979,10.778696,2.759233,-1.822041,2.201787
128000,-1.082179,-0.806846,10.685322,2.576027,-2.585400,2.888810
132000,-1.163582,-0.802058,10.642226,1.950073,-3.196087,3.178887
136000,-1.139640,-0.912191,10.522516,1.522592,-2.783873,3.178887
140000,-1.163582,-0.849942,10.570400,1.079844,-1.776240,3.682703
144000,-1.213860,-0.859518,10.697293,0.972974,-1.119751,4.400261
148000,-1.412579,-0.837971,10.824186,1.232516,-1.226621,5.224689
