time_us,ax,ay,az,gx,gy,gz
0,-0.270545,-0.296881,10.647015,1.110379,-2.447995,-3.172258
4000,-0.256180,-0.337582,10.706870,0.896638,-2.035782,-3.782945
8000,-0.294487,-0.323217,10.769119,0.438623,-1.730438,-4.134090
12000,-0.316035,-0.308852,10.785878,0.331753,-2.096850,-4.439434
16000,-0.457293,-0.311246,10.943896,0.240150,-2.722805,-4.866915
20000,-0.483629,-0.304064,10.857705,-0.004125,-3.043415,-4.912716
24000,-0.505177,-0.275333,10.941502,0.056943,-2.890743,-5.218060
28000,-0.497994,-0.347159,10.979809,0.362287,-2.677003,-4.897449
32000,-0.538695,-0.299275,10.984597,0.789768,-1.989980,-5.172258
36000,-0.605733,-0.383072,11.010934,1.278317,-0.936545,-5.065388
40000,-0.711078,-0.337582,11.070788,1.278317,-0.142652,-4.744777
44000,-0.780510,-0.385466,11.054029,1.827936,0.513837,-4.256228
48000,-0.845153,-0.421380,11.137826,2.163814,0.971852,-3.706610
52000,-0.809240,-0.392649,11.180922,2.805035,1.811547,-2.912716
56000,-0.701501,-0.328006,11.190498,3.263050,3.643608,-2.225693
60000,-0.531513,-0.318429,11.135432,3.995875,6.315363,-1.721877
64000,-0.562637,-0.320823,11.104307,4.698165,8.910783,-1.492869
68000,-0.452504,-0.287304,11.006145,5.293585,10.330630,-1.095922
72000,-0.418985,-0.311246,11.051635,5.705799,10.712310,-0.790579
76000,-0.351948,-0.323217,11.027693,5.751600,9.964218,-1.202793
80000,-0.265756,-0.275333,11.034876,5.537859,8.177958,-1.569205
84000,-0.284910,-0.313640,11.054029,5.125646,6.315363,-2.561571
88000,-0.263362,-0.316035,11.003751,4.866104,4.254295,-3.187526
92000,-0.260968,-0.284910,10.991780,4.545493,3.933684,-3.798213
96000,-0.272939,-0.318429,10.831368,4.347020,4.864982,-4.118823
100000,-0.222661,-0.294487,10.884041,3.904272,6.895516,-4.347831
104000,-0.268151,-0.359130,10.922348,4.240149,8.987119,-4.500503
108000,-0.313640,-0.399832,11.027693,4.621829,10.437500,-4.546304
112000,-0.325611,-0.323217,11.164163,4.896638,10.345898,-4.592105
116000,-0.454898,-0.320823,11.224017,5.186715,9.903150,-4.698976
120000,-0.665588,-0.316035,11.125855,5.492058,7.979486,-4.851647
124000,-0.821211,-0.318429,11.128249,5.400455,5.475669,-4.592105
128000,-0.919373,-0.318429,10.998962,5.293585,3.246661,-4.042487
132000,-0.986411,-0.342371,11.094730,4.972974,0.712310,-3.599739
136000,-0.962469,-0.287304,11.058818,5.232516,-1.516698,-3.263861
140000,-0.890643,-0.411803,10.948685,5.095111,-2.615934,-2.836380
144000,-0.866701,-0.246603,10.862494,5.263051,-2.753339,-2.500503
148000,-0.859518,-0.289698,10.850522,4.820302,-2.875476,-1.828747
152000,-0.902614,-0.280122,10.896012,4.774501,-3.073950,-0.973785
156000,-0.969652,-0.304064,10.896012,4.789768,-3.135018,-0.195159
160000,-0.866701,-0.323217,10.840945,4.911905,-2.906011,0.354459
164000,-0.742203,-0.371101,10.778696,5.110379,-1.913644,0.552933
168000,-0.663194,-0.378284,10.644621,5.110379,-0.707537,0.552933
172000,-0.689530,-0.354342,10.771513,4.728699,0.361165,0.919345
176000,-0.766145,-0.407014,10.793061,4.545493,0.620707,1.041482
180000,-0.703895,-0.464475,10.898406,3.919539,0.254295,1.423162
184000,-0.715866,-0.426168,11.025299,4.026409,-0.341125,1.575833
188000,-0.768539,-0.337582,11.135432,4.072211,-1.944179,2.140719
192000,-0.816423,-0.407014,11.183316,4.163814,-5.272423,2.644536
196000,-0.679953,-0.409408,11.271901,4.713432,-7.623568,3.041482
200000,-0.536301,-0.407014,11.085154,5.110379,-9.180820,3.041482
204000,-0.397437,-0.366313,11.056423,5.201982,-8.600668,2.873543
208000,-0.284910,-0.392649,10.970232,5.430989,-7.333491,2.507131
212000,-0.174777,-0.280122,10.970232,6.011142,-5.928911,2.629268
216000,-0.090980,-0.213084,10.876859,6.362287,-4.509064,2.217055
220000,-0.110133,-0.239420,10.714052,6.301218,-2.875476,1.911711
224000,-0.169988,-0.241814,10.642226,6.118012,-1.364026,1.316291
228000,-0.234632,-0.248997,10.486604,5.263051,-1.028148,1.194154
232000,-0.146046,-0.155623,10.436325,4.377554,-1.577766,0.904078
236000,-0.181959,-0.122104,10.345345,2.499691,-2.234255,0.247589
240000,-0.047884,-0.131681,10.469844,1.339386,-2.997614,-0.469968
244000,-0.131681,-0.047884,10.608707,0.530226,-3.012881,-1.462335
248000,-0.201113,-0.086191,10.611102,-0.599545,-2.951812,-2.546304
252000,-0.442927,0.011971,10.766725,-0.813286,-2.982346,-3.034854
256000,-0.663194,0.019154,10.986992,-0.813286,-3.898377,-3.095922
260000,-0.787692,0.047884,11.116279,-0.019392,-4.615934,-2.546304
264000,-0.792481,0.000000,10.979809,0.881371,-4.814407,-2.149358
268000,-0.811634,0.007183,11.025299,1.537859,-4.264789,-1.645541
272000,-0.914585,0.026336,11.046846,1.858470,-3.684637,-1.523403
276000,-0.933739,0.107739,10.929531,1.858470,-3.165553,-0.958518
280000,-0.974440,0.093374,10.900801,1.889004,-2.997614,-0.637907
284000,-0.897826,0.234632,10.893618,1.430989,-2.738072,-0.103556
288000,-0.790087,0.088585,10.819398,1.064577,-1.699904,0.217055
292000,-0.763750,0.143652,10.888829,0.606562,-0.173186,0.461329
296000,-0.837971,0.146046,11.030087,0.682898,1.307730,0.568200
300000,-0.876278,0.141258,11.152191,0.805035,1.521470,0.919345
304000,-0.787692,0.177171,11.192893,0.789768,1.460402,1.346826
308000,-0.802058,0.234632,11.279084,1.140913,0.697043,1.545299
312000,-0.794875,0.191536,11.257536,1.568394,-0.127385,1.621635
316000,-0.761356,0.265756,11.300632,1.843203,-1.241889,1.514765
320000,-0.677559,0.354342,11.214440,2.056943,-2.188453,1.224688
324000,-0.761356,0.404620,11.235989,2.102745,-3.257156,0.705604
328000,-0.909797,0.371101,11.245565,1.950073,-4.081583,0.323925
332000,-0.926556,0.517148,11.259931,2.148547,-4.738071,0.568200
336000,-1.041478,0.514753,11.422736,2.316485,-5.806774,1.423162
340000,-1.072602,0.497994,11.396400,2.896638,-5.730438,2.125452
344000,-1.079785,0.658405,11.552023,3.278317,-4.722805,2.965146
348000,-1.156399,0.708684,11.662156,4.285951,-3.883110,4.049116
352000,-1.158794,0.660800,11.662156,5.873737,-3.883110,5.239955
356000,-0.957681,0.600945,11.779472,6.637096,-3.379293,6.110185
360000,-0.742203,0.766145,11.621455,7.369921,-1.699904,6.430795
364000,-0.651223,0.639252,11.803414,8.774501,-1.638835,6.583467
368000,-0.617704,0.675165,11.839328,10.179081,-2.524331,6.217055
372000,-0.588974,0.612916,11.698070,10.499692,-4.066316,6.201787
376000,-0.538695,0.598550,11.523293,10.805036,-5.333491,5.957513
380000,-0.526724,0.584185,11.552023,10.774501,-6.478529,6.018581
384000,-0.497994,0.507571,11.583148,10.576028,-7.547232,5.774307
388000,-0.402226,0.579397,11.456255,10.301218,-7.745705,5.636902
392000,-0.399832,0.502782,11.511322,10.362287,-7.959445,5.346826
396000,-0.380678,0.531513,11.511322,10.301218,-7.470896,5.377360
400000,-0.409408,0.541090,11.425131,10.270684,-6.936545,5.575833
404000,-0.392649,0.541090,11.480197,10.255417,-6.432728,5.514765
408000,-0.320823,0.459687,11.520899,10.316485,-6.066316,5.102551
412000,-0.409408,0.565032,11.506534,10.621829,-5.333491,4.644536
416000,-0.620098,0.550666,11.492168,10.805036,-5.547232,4.369727
