time_us,ax,ay,az,gx,gy,gz
0,0.129287,0.359130,10.910378,1.690531,-2.020514,-3.996686
4000,0.112527,0.380678,10.879252,1.568394,-1.928911,-4.195159
8000,0.062249,0.385466,10.972627,1.553127,-0.936545,-4.378365
12000,-0.043096,0.404620,10.910378,1.446256,-0.203721,-4.393632
16000,-0.081403,0.428562,10.989386,1.430989,1.078722,-4.439434
20000,-0.349553,0.481235,10.931925,1.675264,1.521470,-3.752411
24000,-0.423774,0.471658,11.046846,1.766867,0.803913,-2.592106
28000,-0.292093,0.409408,11.111490,2.224883,0.025287,-1.996686
32000,-0.184354,0.371101,11.051635,2.591295,0.010020,-1.767678
36000,-0.143652,0.411803,11.037270,2.621829,-0.035782,-1.813480
40000,-0.193930,0.457293,10.989386,2.514959,-0.997614,-1.706609
44000,-0.277727,0.459687,10.819398,2.591295,-2.356392,-1.752411
48000,-0.265756,0.517148,10.761936,2.423356,-3.043415,-1.676075
52000,-0.289698,0.486023,10.721235,1.782134,-3.073950,-1.385999
56000,-0.284910,0.514753,10.599131,1.522592,-2.677003,-1.233327
60000,-0.323217,0.636858,10.649409,0.957707,-2.066316,-1.065388
64000,-0.380678,0.591368,10.704475,0.652363,-2.341125,-0.531037
68000,-0.371101,0.574608,10.860099,0.331753,-2.722805,0.186520
72000,-0.337582,0.584185,10.860099,0.362287,-3.012881,0.675070
76000,-0.196325,0.541090,10.809821,0.148546,-2.783873,0.873543
80000,-0.138864,0.577003,10.817003,-0.095728,-1.944179,0.995681
84000,0.014365,0.507571,10.778696,-0.187331,-1.257156,1.087284
88000,0.090980,0.433351,10.821792,-0.721682,-0.585400,0.965146
92000,0.093374,0.442927,10.891224,-1.118629,-0.386927,0.705604
96000,0.064643,0.464475,10.977415,-1.057560,-0.432728,0.659803
100000,-0.021548,0.507571,11.070788,-1.256034,-1.531965,0.720871
104000,0.052672,0.385466,11.281479,-1.088094,-1.898377,1.026215
108000,0.090980,0.375890,11.271901,-0.645346,-2.234255,1.178887
112000,0.172383,0.373495,11.410766,-0.004125,-1.898377,1.285757
116000,0.150835,0.399832,11.338940,0.576027,-1.531965,1.194154
120000,0.155623,0.356736,11.274296,1.415722,-0.921278,1.041482
124000,0.160412,0.368707,11.164163,1.492058,-0.035782,1.148352
128000,0.023942,0.392649,10.979809,1.247783,0.666508,1.331558
132000,0.107739,0.402226,11.092337,1.064577,0.895516,1.453696
136000,0.141258,0.368707,11.142614,0.957707,1.200860,1.163620
140000,0.050278,0.337582,11.116279,0.942440,1.200860,1.194154
144000,-0.100556,0.414197,11.049241,1.034043,1.277195,1.163620
148000,-0.320823,0.330400,11.130644,0.850837,0.376432,2.018581
152000,-0.227449,0.339977,11.259931,0.988241,-0.554866,2.827742
156000,-0.155623,0.385466,11.252748,1.095111,-0.814408,3.392627
160000,-0.023942,0.356736,11.180922,1.339386,-0.264789,3.713238
164000,-0.067038,0.342371,11.329363,1.889004,-0.066316,3.728505
168000,-0.045490,0.330400,11.300632,2.667631,-0.188453,4.217055
172000,0.122104,0.347159,11.324574,3.598928,-0.570133,4.384994
176000,0.318429,0.423774,11.295844,4.499691,-0.463263,4.339192
180000,0.390255,0.366313,11.133038,5.522593,0.040554,3.835375
184000,0.421380,0.371101,10.979809,5.873737,-0.173186,3.407894
188000,0.430956,0.402226,10.793061,5.644730,-0.570133,2.858276
192000,0.495600,0.306458,10.692505,5.827936,-0.906011,2.491864
196000,0.567426,0.426168,10.532093,4.224883,-0.814408,2.033848
200000,0.433351,0.450110,10.445902,3.217249,-0.509064,1.407894
204000,0.270545,0.402226,10.690110,2.316485,-0.982347,1.133085
208000,0.134075,0.397437,10.884041,1.827936,-3.012881,1.209421
212000,0.167594,0.361524,11.006145,1.461524,-5.135018,1.484230
216000,0.179565,0.421380,10.929531,1.247783,-6.096850,1.545299
220000,0.330400,0.339977,11.003751,1.171447,-6.173186,1.331558
224000,0.318429,0.354342,11.077971,1.415722,-5.654102,0.949879
228000,0.325611,0.383072,11.142614,2.133279,-5.150285,0.583467
232000,0.270545,0.361524,11.137826,2.957707,-4.173186,0.400261
236000,0.284910,0.339977,11.061212,3.492058,-3.272423,0.201787
240000,0.193930,0.371101,10.929531,3.980608,-2.447995,0.140719
244000,0.179565,0.304064,10.953473,4.011142,-1.318224,0.018581
248000,0.129287,0.387861,10.982203,3.736333,-0.921278,-0.210426
252000,-0.011971,0.380678,10.955867,3.461524,-0.799140,-0.057755
256000,-0.014365,0.339977,11.042058,3.293585,-0.524331,-0.256228
260000,0.002394,0.371101,11.121067,3.095111,-0.371659,-0.118823
264000,-0.129287,0.332794,11.231200,3.583661,-0.341125,0.232322
268000,-0.059855,0.409408,11.082760,4.072211,0.040554,0.140719
272000,-0.079009,0.418985,11.020511,4.637096,0.315363,0.461329
276000,-0.136469,0.426168,11.027693,5.278317,0.635974,0.537665
280000,-0.232238,0.442927,11.032481,5.782134,0.055821,0.919345
284000,-0.174777,0.428562,10.874464,5.965341,-1.150285,1.133085
288000,-0.055067,0.445322,10.632649,5.995875,-1.852576,1.194154
292000,0.045490,0.478840,10.532093,5.079844,-1.883110,0.995681
296000,0.112527,0.545878,10.431537,4.179081,-1.745705,0.827742
300000,0.045490,0.565032,10.529699,3.308852,-1.593034,0.812474
304000,-0.076614,0.543484,10.625467,2.453890,-1.867843,0.614001
308000,-0.112527,0.536301,10.735600,1.934806,-1.913644,1.072016
312000,-0.074220,0.507571,10.785878,1.827936,-1.593034,1.285757
316000,-0.067038,0.519542,10.879252,2.102745,-0.661736,1.682703
320000,-0.107739,0.459687,10.828975,3.064577,0.727577,1.896444
324000,-0.059855,0.569820,10.924743,3.598928,1.994753,2.171253
328000,-0.088585,0.493206,10.809821,4.163814,2.971852,2.659803
332000,-0.043096,0.529119,10.663774,4.224883,4.223761,2.843009
336000,0.009577,0.569820,10.548853,4.163814,4.635974,2.598734
340000,0.043096,0.502782,10.484209,3.232516,4.849715,2.675070
344000,0.026336,0.577003,10.340557,2.667631,4.635974,2.491864
348000,-0.179565,0.586579,10.333375,1.690531,2.697043,2.766673
352000,-0.146046,0.569820,10.390836,0.576027,0.681776,3.163620
356000,0.004788,0.610521,10.453085,-0.370538,-1.196087,3.575833
360000,0.165200,0.596156,10.479421,-1.011759,-1.959446,3.423162
364000,0.186748,0.627281,10.568007,-1.668247,-2.646469,3.163620
368000,0.296881,0.624887,10.637438,-1.988858,-3.073950,3.102551
372000,0.383072,0.636858,10.747571,-1.958324,-3.150285,2.659803
376000,0.536301,0.581791,10.965444,-1.576644,-3.379293,2.079650
380000,0.567426,0.679953,11.013328,-1.515576,-3.593034,1.346826
384000,0.423774,0.696713,11.176133,-0.920156,-3.944179,0.705604
388000,0.301669,0.691924,11.271901,-0.370538,-5.135018,0.186520
392000,0.258574,0.679953,11.255142,0.438623,-5.913644,-0.103556
396000,0.134075,0.694318,11.097125,0.637096,-5.501431,-0.302029
400000,0.174777,0.744597,11.085154,0.972974,-4.402194,-0.027220
404000,0.079009,0.804452,11.056423,1.064577,-3.577766,-0.103556
408000,-0.038307,0.790087,11.207258,1.034043,-3.669369,-0.057755
412000,-0.165200,0.732626,11.173739,1.049310,-4.463263,0.430795
416000,-0.122104,0.849942,11.135432,0.866104,-4.875476,0.507131
420000,-0.016759,0.816423,11.032481,0.041676,-4.386927,0.552933
424000,-0.088585,0.761356,11.099519,-0.477408,-2.967079,0.736139
428000,-0.069432,0.773327,11.200075,-0.553744,-2.341125,0.507131
432000,-0.277727,0.794875,11.322180,-0.202598,-2.264789,0.873543
436000,-0.318429,0.799663,11.382035,0.392821,-2.524331,1.209421
440000,-0.258574,0.866701,11.379641,0.453890,-2.829675,1.728505
444000,-0.208296,0.909797,11.456255,0.774501,-4.005247,1.911711
448000,-0.260968,0.869095,11.626244,1.140913,-5.364026,2.247589
452000,-0.184354,0.931344,11.664551,1.537859,-7.028148,2.629268
456000,-0.059855,0.912191,11.506534,2.148547,-8.264790,2.751406
460000,0.050278,0.933739,11.446678,2.301218,-8.356393,2.705604
464000,0.040701,0.984017,11.396400,2.423356,-7.837308,2.766673
468000,0.074220,0.976834,11.441890,2.392821,-8.020514,2.843009
472000,0.038307,0.976834,11.350910,2.316485,-8.280057,3.010948
476000,0.203507,1.019930,11.422736,2.163814,-8.661736,3.163620
480000,0.193930,0.974440,11.537658,2.102745,-8.218987,3.010948
484000,0.158017,1.022324,11.583148,2.011142,-7.654102,2.965146
488000,0.165200,1.084573,11.671733,2.087478,-7.623568,3.087284
492000,0.203507,1.058237,11.801021,2.606562,-7.699903,3.484231
496000,0.251391,1.161188,11.982980,3.492058,-6.768606,3.499497
500000,0.263362,1.194707,11.956643,4.423356,-5.455629,3.514765
504000,0.220267,1.355118,12.023681,5.492058,-4.112117,3.392627
508000,0.079009,1.369483,12.184093,5.995875,-3.913644,3.392627
512000,0.050278,1.453280,12.126632,6.972974,-4.264789,3.453696
516000,-0.081403,1.529895,12.157756,7.980608,-5.135018,3.652169
520000,-0.181959,1.618480,12.057199,8.331753,-6.264789,4.201787
524000,-0.169988,1.738190,12.071565,8.957706,-7.501431,4.919345
528000,-0.167594,1.745373,12.028469,9.583661,-8.783874,5.820108
532000,-0.021548,1.788469,11.913548,9.843203,-9.531965,6.384994
536000,0.040701,1.865083,11.954249,10.606562,-9.715171,6.675070
540000,0.047884,1.896208,11.858481,11.095112,-10.173186,7.194154
544000,0.172383,1.987187,11.844116,11.156180,-10.631202,7.423162
548000,0.270545,1.965640,11.767501,11.736333,-10.509065,7.484231
552000,0.301669,1.968034,11.719617,12.377554,-10.081584,7.591100
556000,0.509965,2.109292,11.559206,12.805035,-9.180820,7.865910
560000,0.538695,2.126051,11.544841,12.881371,-7.715171,7.636902
564000,0.548272,2.059013,11.518504,13.675264,-6.722805,7.285757
568000,0.608127,2.231396,11.319786,13.614195,-6.844942,7.224689
572000,0.617704,2.315193,11.312603,13.324119,-7.501431,6.873543
576000,0.596156,2.363077,11.212047,13.186714,-8.447996,6.583467
580000,0.538695,2.477999,11.190498,12.835569,-9.791507,6.201787
584000,0.476446,2.628834,10.986992,12.438622,-11.760973,5.652169
588000,0.447716,2.736573,10.845734,11.950073,-13.211354,5.484231
592000,0.387861,2.789245,10.788273,11.889005,-13.852576,5.178887
596000,0.193930,2.837129,10.728417,11.858470,-14.692270,4.995681
600000,0.004788,2.947262,10.635044,12.377554,-16.203720,5.545299
604000,-0.076614,2.973598,10.477027,12.179081,-17.241888,6.293391
608000,0.174777,3.028665,10.275913,12.011142,-18.127384,7.102551
612000,0.272939,3.177106,9.926360,10.820302,-17.974712,7.056749
616000,0.253785,3.122039,9.866506,10.179081,-17.180820,7.224689
620000,0.270545,3.086126,9.753978,9.812669,-16.829676,7.209421
624000,0.282516,2.983175,9.627085,8.850837,-16.325857,7.423162
628000,0.464475,2.997540,9.631873,8.240149,-15.211354,7.926979
632000,0.536301,2.920926,9.521740,7.858470,-13.730438,8.262856
636000,0.785298,2.806004,9.423578,6.927173,-11.272423,8.140718
640000,0.957681,2.789245,9.354146,5.919539,-8.783874,7.545299
644000,0.909797,2.715025,9.224859,4.774501,-6.356392,7.148353
648000,0.792481,2.712631,9.155427,3.354653,-5.012881,6.858276
652000,0.814029,2.695871,9.069236,0.988241,-4.447995,6.873543
656000,0.871489,2.511518,9.260772,-1.698782,-4.173186,6.644536
660000,0.933739,2.535460,9.660604,-3.897255,-4.051049,6.186521
664000,0.725443,2.604892,10.065224,-5.408706,-5.898377,5.743773
668000,0.529119,2.473210,10.460267,-5.637713,-9.944179,5.835375
672000,0.483629,2.422932,10.551247,-4.172065,-13.302958,5.591101
676000,0.593762,2.262521,10.285490,-3.454507,-14.203721,5.759039
680000,0.653617,2.145205,10.208876,-3.408705,-12.738072,5.988047
684000,0.720655,2.123657,10.455479,-2.874354,-10.631202,5.942245
688000,0.768539,2.161964,10.275913,-2.446873,-7.776239,5.667437
692000,0.857124,2.054225,10.405201,-2.675881,-3.608301,5.591101
696000,0.878672,1.929727,10.486604,-2.187331,0.834447,5.652169
700000,0.837971,1.898602,10.457873,-1.332370,4.147425,5.682703
704000,0.785298,1.783680,10.237606,-0.767484,6.697043,6.018581
708000,0.792481,1.671153,9.830592,-0.569010,7.429867,6.232322
712000,0.857124,1.630451,9.490616,-1.775118,7.368799,6.201787
716000,0.909797,1.606509,9.165004,-4.080462,5.521471,5.194154
720000,0.995988,1.549049,8.904037,-6.965958,2.254295,4.155986
724000,0.952892,1.498770,8.724471,-10.370538,-2.600667,2.583467
728000,1.005565,1.405396,8.449138,-14.370538,-7.486163,1.224688
732000,0.919373,1.225831,8.291121,-19.149162,-12.157920,-0.164625
736000,0.849942,1.036689,8.248025,-24.202599,-17.119751,-0.622640
740000,0.878672,0.976834,8.437167,-29.591911,-20.921278,-1.385999
744000,0.955287,0.888249,8.717288,-34.156796,-23.898378,-2.057755
748000,1.065420,0.866701,9.181764,-37.500309,-25.226622,-2.805846
752000,1.185130,0.770933,9.428367,-39.637711,-25.699903,-3.859281
756000,1.192312,0.787692,9.694122,-40.950691,-25.974712,-4.561571
760000,1.110910,0.715866,9.799467,-41.881989,-25.989981,-4.943251
764000,1.077391,0.727837,9.974244,-42.721684,-27.119751,-5.615006
768000,1.036689,0.569820,10.093954,-43.225498,-29.058683,-6.057755
772000,1.101333,0.524330,10.163386,-43.836185,-29.974712,-6.866915
776000,1.273715,0.478840,10.014946,-44.614811,-28.234255,-7.645541
780000,1.505953,0.325611,9.904813,-46.462139,-22.386927,-7.966151
784000,1.630451,0.064643,10.479421,-49.256031,-11.165553,-7.966151
788000,1.323994,-0.134075,11.994950,-49.027027,-1.257156,-7.523403
792000,1.063026,-0.114922,13.460202,-44.874355,4.941318,-6.821113
796000,0.806846,-0.275333,14.312538,-37.317101,8.926050,-5.034853
800000,0.814029,-0.488417,14.389153,-27.698780,13.246661,-3.569205
804000,0.955287,-0.579397,13.840880,-19.011759,19.322996,-2.729510
808000,1.041478,-0.596156,13.220781,-12.782752,24.483301,-2.485235
812000,0.969652,-0.574608,12.763490,-8.889622,27.063456,-2.561571
816000,0.857124,-0.572214,12.703634,-6.080462,25.689409,-3.340197
820000,0.675165,-0.632069,12.449849,-4.599545,21.093988,-4.408900
824000,0.505177,-0.572214,12.088325,-3.652980,16.620707,-4.836380
828000,0.337582,-0.557849,11.611878,-3.179698,14.635974,-4.927983
832000,0.227449,-0.639252,11.269507,-3.317102,16.177958,-4.378365
836000,0.064643,-0.605733,11.224017,-3.530843,19.689409,-3.034854
840000,0.028730,-0.754174,11.094730,-3.515576,24.513836,-1.905083
844000,0.019154,-0.701501,11.180922,-3.118629,29.719944,-0.653174
848000,0.090980,-0.811634,11.288661,-2.065194,34.269562,-0.011953
852000,0.169988,-0.828394,11.137826,-1.317102,37.124523,0.705604
856000,0.301669,-0.821211,11.030087,-0.721682,37.948952,0.598734
860000,0.117316,-0.962469,10.874464,-0.843820,36.544373,-0.103556
864000,-0.143652,-0.926556,10.477027,-1.958324,31.933685,-0.256228
868000,-0.323217,-0.955287,10.177752,-4.507942,23.796280,-0.592106
872000,-0.244209,-1.158794,9.804255,-9.210233,14.697042,-0.653174
876000,-0.306458,-1.024718,9.789890,-14.630080,6.193226,-0.546304
880000,-0.201113,-1.113304,10.261548,-20.187330,-1.226621,-0.531037
884000,-0.411803,-1.151611,11.164163,-23.408705,-7.501431,-1.202793
888000,-0.639252,-1.228225,11.779472,-23.515575,-11.883110,-0.836380
892000,-1.036689,-1.237802,12.339716,-21.485041,-14.860209,0.079650
896000,-1.623269,-1.441309,12.603078,-17.164431,-15.012881,2.247589
900000,-1.482011,-1.448492,12.715605,-12.553744,-10.173186,4.827742
904000,-1.170765,-1.520318,12.820951,-7.576645,0.055821,7.209421
908000,-0.761356,-1.381454,12.993333,-1.622446,14.864982,9.148352
912000,-0.565032,-1.414973,13.103466,5.049310,30.803913,10.720871
916000,-0.648829,-1.458069,12.928689,11.827936,44.544373,12.705604
920000,-0.739808,-1.398214,12.622231,17.598928,54.162693,15.438428
924000,-0.543484,-1.364695,12.088325,21.476791,59.826813,17.743773
928000,-0.296881,-1.242591,11.367670,23.446257,61.506203,18.827742
932000,0.009577,-1.206678,10.587160,23.278318,59.781013,19.072018
936000,0.203507,-1.165976,9.959879,21.873737,55.109257,17.957514
